year,age,sex,people
2078,32,2,486712
2078,33,2,485969
2078,34,2,484733
2078,35,2,482808
2078,36,2,480261
2078,37,2,477463
2078,38,2,474525
2078,39,2,471540
2078,40,2,468573
2078,41,2,465747
2078,42,2,463257
2078,43,2,461189
2078,44,2,459577
2078,45,2,458475
2078,46,2,457887
2078,47,2,457667
2078,48,2,457725
2078,49,2,458030
2078,50,2,458566
2078,51,2,459235
2078,52,2,459938
2078,53,2,460587
2078,54,2,461187
2078,55,2,461605
2078,56,2,461730
2078,57,2,461638
2078,58,2,461351
2078,59,2,460698
2078,60,2,459517
2078,61,2,457814
2078,62,2,455625
2078,63,2,453043
2078,64,2,450223
2078,65,2,444905
2078,66,2,451647
2078,67,2,445120
2078,68,2,436788
2078,69,2,430669
2078,70,2,430678
2078,71,2,415255
2078,72,2,405433
2078,73,2,388386
2078,74,2,378725
2078,75,2,365373
2078,76,2,356513
2078,77,2,360811
2078,78,2,362550
2078,79,2,366868
2078,80,2,364790
2078,81,2,365981
2078,82,2,355107
2078,83,2,347602
2078,84,2,348159
2078,85,2,340079
2078,86,2,339404
2078,87,2,328946
2078,88,2,308084
2078,89,2,291861
2078,90+,2,2389302
2079,0,1,462311
2079,1,1,462265
2079,2,1,462123
2079,3,1,461749
2079,4,1,461156
2079,5,1,460349
2079,6,1,459353
2079,7,1,458270
2079,8,1,457127
2079,9,1,455981
2079,10,1,454931
2079,11,1,454009
2079,12,1,453166
2079,13,1,452453
2079,14,1,451920
2079,15,1,452218
2079,16,1,453410
2079,17,1,455088
2079,18,1,458029
2079,19,1,463206
2079,20,1,469378
2079,21,1,475767
2079,22,1,483265
2079,23,1,491419
2079,24,1,499314
2079,25,1,505348
2079,26,1,509621
2079,27,1,513485
2079,28,1,516911
2079,29,1,519901
2079,30,1,521699
2079,31,1,522270
2079,32,1,522332
2079,33,1,521880
2079,34,1,520977
2079,35,1,519255
2079,36,1,516705
2079,37,1,513797
2079,38,1,510607
2079,39,1,507222
2079,40,1,503438
2079,41,1,499416
2079,42,1,495646
2079,43,1,492245
2079,44,1,489328
2079,45,1,487262
2079,46,1,486049
2079,47,1,485326
2079,48,1,484993
2079,49,1,484943
2079,50,1,485050
2079,51,1,485271
2079,52,1,485552
2079,53,1,485850
2079,54,1,486072
2079,55,1,486085
2079,56,1,485810
2079,57,1,485281
2079,58,1,484471
2079,59,1,483397
2079,60,1,481946
2079,61,1,479969
2079,62,1,477390
2079,63,1,474237
2079,64,1,470622
2079,65,1,466670
2079,66,1,460126
2079,67,1,466265
2079,68,1,457710
2079,69,1,446457
2079,70,1,438694
2079,71,1,437818
2079,72,1,421202
2079,73,1,408253
2079,74,1,389822
2079,75,1,378688
2079,76,1,363983
2079,77,1,352598
2079,78,1,352513
2079,79,1,353663
2079,80,1,354116
2079,81,1,348863
2079,82,1,346556
2079,83,1,336305
2079,84,1,322859
2079,85,1,318454
2079,86,1,303621
2079,87,1,293851
2079,88,1,285263
2079,89,1,262570
2079,90+,1,1813778
2079,0,2,440347
2079,1,2,440195
2079,2,2,439953
2079,3,2,439467
2079,4,2,438763
2079,5,2,437940
2079,6,2,437007
2079,7,2,436010
2079,8,2,434979
2079,9,2,433954
2079,10,2,432898
2079,11,2,431835
2079,12,2,430867
2079,13,2,429998
2079,14,2,429251
2079,15,2,429212
2079,16,2,429952
2079,17,2,431214
2079,18,2,434095
2079,19,2,439941
2079,20,2,446568
2079,21,2,452784
2079,22,2,460138
2079,23,2,467553
2079,24,2,473957
2079,25,2,478290
2079,26,2,480835
2079,27,2,483033
2079,28,2,484901
2079,29,2,486397
2079,30,2,487349
2079,31,2,487777
2079,32,2,487821
2079,33,2,487421
2079,34,2,486522
2079,35,2,484943
2079,36,2,482732
2079,37,2,480167
2079,38,2,477375
2079,39,2,474440
2079,40,2,471396
2079,41,2,468382
2079,42,2,465569
2079,43,2,463082
2079,44,2,461000
2079,45,2,459428
2079,46,2,458340
2079,47,2,457724
2079,48,2,457479
2079,49,2,457504
2079,50,2,457806
2079,51,2,458334
2079,52,2,458960
2079,53,2,459606
2079,54,2,460202
2079,55,2,460706
2079,56,2,461000
2079,57,2,461051
2079,58,2,460904
2079,59,2,460552
2079,60,2,459822
2079,61,2,458587
2079,62,2,456825
2079,63,2,454540
2079,64,2,451825
2079,65,2,448896
2079,66,2,443468
2079,67,2,450036
2079,68,2,443365
2079,69,2,434854
2079,70,2,428543
2079,71,2,428339
2079,72,2,412764
2079,73,2,402746
2079,74,2,385562
2079,75,2,375669
2079,76,2,362082
2079,77,2,352932
2079,78,2,356759
2079,79,2,357981
2079,80,2,361674
2079,81,2,359003
2079,82,2,359460
2079,83,2,348009
2079,84,2,339805
2079,85,2,339373
2079,86,2,330421
2079,87,2,328568
2079,88,2,317145
2079,89,2,295677
2079,90+,2,2431273
2080,0,1,463117
2080,1,1,463207
2080,2,1,463207
2080,3,1,462973
2080,4,1,462508
2080,5,1,461805
2080,6,1,460911
2080,7,1,459875
2080,8,1,458766
2080,9,1,457619
2080,10,1,456529
2080,11,1,455538
2080,12,1,454594
2080,13,1,453753
2080,14,1,453076
2080,15,1,453199
2080,16,1,454225
2080,17,1,455730
2080,18,1,458497
2080,19,1,463509
2080,20,1,469526
2080,21,1,475792
2080,22,1,483202
2080,23,1,491274
2080,24,1,499132
2080,25,1,505154
2080,26,1,509452
2080,27,1,513383
2080,28,1,516923
2080,29,1,520055
2080,30,1,522037
2080,31,1,522842
2080,32,1,523184
2080,33,1,523058
2080,34,1,522516
2080,35,1,521141
2080,36,1,518958
2080,37,1,516401
2080,38,1,513460
2080,39,1,510226
2080,40,1,506503
2080,41,1,502402
2080,42,1,498420
2080,43,1,494692
2080,44,1,491336
2080,45,1,488793
2080,46,1,487075
2080,47,1,485851
2080,48,1,485105
2080,49,1,484739
2080,50,1,484559
2080,51,1,484535
2080,52,1,484680
2080,53,1,484895
2080,54,1,485122
2080,55,1,485141
2080,56,1,484961
2080,57,1,484606
2080,58,1,483954
2080,59,1,483016
2080,60,1,481906
2080,61,1,480398
2080,62,1,478293
2080,63,1,475596
2080,64,1,472290
2080,65,1,468483
2080,66,1,464355
2080,67,1,457647
2080,68,1,463461
2080,69,1,454639
2080,70,1,443164
2080,71,1,435147
2080,72,1,433945
2080,73,1,417123
2080,74,1,403930
2080,75,1,385271
2080,76,1,373794
2080,77,1,358770
2080,78,1,347006
2080,79,1,346323
2080,80,1,346771
2080,81,1,346457
2080,82,1,340479
2080,83,1,337282
2080,84,1,326274
2080,85,1,312135
2080,86,1,306672
2080,87,1,291102
2080,88,1,280377
2080,89,1,270762
2080,90+,1,1865895
2080,0,2,441113
2080,1,2,441092
2080,2,2,440981
2080,3,2,440631
2080,4,2,440049
2080,5,2,439323
2080,6,2,438487
2080,7,2,437540
2080,8,2,436542
2080,9,2,435512
2080,10,2,434421
2080,11,2,433286
2080,12,2,432223
2080,13,2,431233
2080,14,2,430350
2080,15,2,430149
2080,16,2,430724
2080,17,2,431818
2080,18,2,434538
2080,19,2,440227
2080,20,2,446712
2080,21,2,452800
2080,22,2,460069
2080,23,2,467409
2080,24,2,473769
2080,25,2,478099
2080,26,2,480666
2080,27,2,482929
2080,28,2,484901
2080,29,2,486536
2080,30,2,487657
2080,31,2,488310
2080,32,2,488622
2080,33,2,488531
2080,34,2,487975
2080,35,2,486734
2080,36,2,484869
2080,37,2,482640
2080,38,2,480080
2080,39,2,477291
2080,40,2,474297
2080,41,2,471206
2080,42,2,468205
2080,43,2,465396
2080,44,2,462894
2080,45,2,460853
2080,46,2,459296
2080,47,2,458181
2080,48,2,457541
2080,49,2,457261
2080,50,2,457287
2080,51,2,457580
2080,52,2,458066
2080,53,2,458635
2080,54,2,459229
2080,55,2,459729
2080,56,2,460111
2080,57,2,460331
2080,58,2,460327
2080,59,2,460116
2080,60,2,459687
2080,61,2,458904
2080,62,2,457610
2080,63,2,455752
2080,64,2,453333
2080,65,2,450510
2080,66,2,447463
2080,67,2,441908
2080,68,2,448285
2080,69,2,441424
2080,70,2,432734
2080,71,2,426244
2080,72,2,425799
2080,73,2,410061
2080,74,2,399853
2080,75,2,382487
2080,76,2,372326
2080,77,2,358490
2080,78,2,349019
2080,79,2,352316
2080,80,2,352974
2080,81,2,356007
2080,82,2,352684
2080,83,2,352359
2080,84,2,340296
2080,85,2,331334
2080,86,2,329854
2080,87,2,319999
2080,88,2,316918
2080,89,2,304520
2080,90+,2,2475060
2081,0,1,463792
2081,1,1,464015
2081,2,1,464149
2081,3,1,464057
2081,4,1,463732
2081,5,1,463158
2081,6,1,462367
2081,7,1,461433
2081,8,1,460371
2081,9,1,459258
2081,10,1,458167
2081,11,1,457136
2081,12,1,456123
2081,13,1,455181
2081,14,1,454376
2081,15,1,454356
2081,16,1,455206
2081,17,1,456545
2081,18,1,459139
2081,19,1,463977
2081,20,1,469830
2081,21,1,475941
2081,22,1,483228
2081,23,1,491212
2081,24,1,498988
2081,25,1,504973
2081,26,1,509259
2081,27,1,513215
2081,28,1,516823
2081,29,1,520068
2081,30,1,522192
2081,31,1,523182
2081,32,1,523757
2081,33,1,523911
2081,34,1,523698
2081,35,1,522682
2081,36,1,520845
2081,37,1,518656
2081,38,1,516067
2081,39,1,513081
2081,40,1,509509
2081,41,1,505469
2081,42,1,501408
2081,43,1,497470
2081,44,1,493786
2081,45,1,490806
2081,46,1,488611
2081,47,1,486883
2081,48,1,485635
2081,49,1,484857
2081,50,1,484362
2081,51,1,484051
2081,52,1,483952
2081,53,1,484033
2081,54,1,484177
2081,55,1,484203
2081,56,1,484030
2081,57,1,483771
2081,58,1,483295
2081,59,1,482515
2081,60,1,481544
2081,61,1,480376
2081,62,1,478741
2081,63,1,476516
2081,64,1,473668
2081,65,1,470168
2081,66,1,466186
2081,67,1,461883
2081,68,1,454930
2081,69,1,460390
2081,70,1,451322
2081,71,1,439626
2081,72,1,431342
2081,73,1,429791
2081,74,1,412757
2081,75,1,399273
2081,76,1,380350
2081,77,1,368504
2081,78,1,353151
2081,79,1,340987
2081,80,1,339656
2081,81,1,339360
2081,82,1,338230
2081,83,1,331477
2081,84,1,327340
2081,85,1,315568
2081,86,1,300723
2081,87,1,294177
2081,88,1,277913
2081,89,1,266291
2081,90+,1,1922427
2081,0,2,441758
2081,1,2,441859
2081,2,2,441880
2081,3,2,441660
2081,4,2,441213
2081,5,2,440609
2081,6,2,439870
2081,7,2,439020
2081,8,2,438072
2081,9,2,437076
2081,10,2,435979
2081,11,2,434810
2081,12,2,433675
2081,13,2,432589
2081,14,2,431585
2081,15,2,431248
2081,16,2,431661
2081,17,2,432590
2081,18,2,435142
2081,19,2,440670
2081,20,2,446999
2081,21,2,452944
2081,22,2,460085
2081,23,2,467341
2081,24,2,473626
2081,25,2,477912
2081,26,2,480476
2081,27,2,482760
2081,28,2,484799
2081,29,2,486536
2081,30,2,487797
2081,31,2,488619
2081,32,2,489156
2081,33,2,489333
2081,34,2,489086
2081,35,2,488188
2081,36,2,486661
2081,37,2,484777
2081,38,2,482554
2081,39,2,479997
2081,40,2,477149
2081,41,2,474108
2081,42,2,471031
2081,43,2,468034
2081,44,2,465211
2081,45,2,462748
2081,46,2,460723
2081,47,2,459139
2081,48,2,458002
2081,49,2,457327
2081,50,2,457048
2081,51,2,457066
2081,52,2,457319
2081,53,2,457748
2081,54,2,458264
2081,55,2,458766
2081,56,2,459142
2081,57,2,459452
2081,58,2,459618
2081,59,2,459551
2081,60,2,459263
2081,61,2,458782
2081,62,2,457939
2081,63,2,456549
2081,64,2,454558
2081,65,2,452030
2081,66,2,449091
2081,67,2,445908
2081,68,2,440213
2081,69,2,446347
2081,70,2,439297
2081,71,2,430442
2081,72,2,423746
2081,73,2,423043
2081,74,2,407150
2081,75,2,396703
2081,76,2,379124
2081,77,2,368675
2081,78,2,354564
2081,79,2,344726
2081,80,2,347447
2081,81,2,347511
2081,82,2,349815
2081,83,2,345800
2081,84,2,344642
2081,85,2,331913
2081,86,2,322152
2081,87,2,319576
2081,88,2,308788
2081,89,2,304449
2081,90+,2,2525252
2082,0,1,464358
2082,1,1,464691
2082,2,1,464958
2082,3,1,464999
2082,4,1,464817
2082,5,1,464382
2082,6,1,463720
2082,7,1,462889
2082,8,1,461930
2082,9,1,460863
2082,10,1,459807
2082,11,1,458774
2082,12,1,457721
2082,13,1,456710
2082,14,1,455805
2082,15,1,455656
2082,16,1,456364
2082,17,1,457526
2082,18,1,459954
2082,19,1,464621
2082,20,1,470299
2082,21,1,476246
2082,22,1,483378
2082,23,1,491239
2082,24,1,498926
2082,25,1,504830
2082,26,1,509079
2082,27,1,513023
2082,28,1,516657
2082,29,1,519969
2082,30,1,522206
2082,31,1,523339
2082,32,1,524100
2082,33,1,524486
2082,34,1,524552
2082,35,1,523866
2082,36,1,522389
2082,37,1,520545
2082,38,1,518325
2082,39,1,515691
2082,40,1,512366
2082,41,1,508479
2082,42,1,504479
2082,43,1,500460
2082,44,1,496567
2082,45,1,493260
2082,46,1,490628
2082,47,1,488423
2082,48,1,486671
2082,49,1,485391
2082,50,1,484486
2082,51,1,483861
2082,52,1,483476
2082,53,1,483313
2082,54,1,483325
2082,55,1,483270
2082,56,1,483107
2082,57,1,482855
2082,58,1,482477
2082,59,1,481873
2082,60,1,481061
2082,61,1,480033
2082,62,1,478738
2082,63,1,476985
2082,64,1,474607
2082,65,1,471566
2082,66,1,467891
2082,67,1,463734
2082,68,1,459174
2082,69,1,451952
2082,70,1,457075
2082,71,1,447759
2082,72,1,435831
2082,73,1,427261
2082,74,1,425345
2082,75,1,408053
2082,76,1,394236
2082,77,1,375031
2082,78,1,362798
2082,79,1,347100
2082,80,1,334503
2082,81,1,332486
2082,82,1,331399
2082,83,1,329393
2082,84,1,321823
2082,85,1,316724
2082,86,1,304168
2082,87,1,288614
2082,88,1,281006
2082,89,1,264114
2082,90+,1,1971043
2082,0,2,442296
2082,1,2,442505
2082,2,2,442647
2082,3,2,442559
2082,4,2,442242
2082,5,2,441773
2082,6,2,441156
2082,7,2,440403
2082,8,2,439552
2082,9,2,438606
2082,10,2,437543
2082,11,2,436368
2082,12,2,435199
2082,13,2,434042
2082,14,2,432941
2082,15,2,432483
2082,16,2,432761
2082,17,2,433527
2082,18,2,435914
2082,19,2,441274
2082,20,2,447442
2082,21,2,453231
2082,22,2,460230
2082,23,2,467357
2082,24,2,473558
2082,25,2,477769
2082,26,2,480289
2082,27,2,482571
2082,28,2,484630
2082,29,2,486435
2082,30,2,487798
2082,31,2,488761
2082,32,2,489466
2082,33,2,489868
2082,34,2,489889
2082,35,2,489300
2082,36,2,488116
2082,37,2,486570
2082,38,2,484692
2082,39,2,482472
2082,40,2,479856
2082,41,2,476961
2082,42,2,473934
2082,43,2,470861
2082,44,2,467850
2082,45,2,465068
2082,46,2,462619
2082,47,2,460569
2082,48,2,458962
2082,49,2,457792
2082,50,2,457118
2082,51,2,456833
2082,52,2,456811
2082,53,2,457008
2082,54,2,457385
2082,55,2,457808
2082,56,2,458190
2082,57,2,458493
2082,58,2,458749
2082,59,2,458853
2082,60,2,458712
2082,61,2,458370
2082,62,2,457830
2082,63,2,456891
2082,64,2,455368
2082,65,2,453269
2082,66,2,450622
2082,67,2,447550
2082,68,2,444219
2082,69,2,438337
2082,70,2,444224
2082,71,2,436996
2082,72,2,427953
2082,73,2,421036
2082,74,2,420073
2082,75,2,403979
2082,76,2,393257
2082,77,2,375451
2082,78,2,364686
2082,79,2,350256
2082,80,2,340022
2082,81,2,342132
2082,82,2,341541
2082,83,2,343070
2082,84,2,338318
2082,85,2,336253
2082,86,2,322826
2082,87,2,312234
2082,88,2,308515
2082,89,2,296784
2082,90+,2,2572888
2083,0,1,464827
2083,1,1,465259
2083,2,1,465634
2083,3,1,465808
2083,4,1,465760
2083,5,1,465467
2083,6,1,464945
2083,7,1,464242
2083,8,1,463386
2083,9,1,462422
2083,10,1,461412
2083,11,1,460414
2083,12,1,459359
2083,13,1,458308
2083,14,1,457334
2083,15,1,457085
2083,16,1,457665
2083,17,1,458684
2083,18,1,460936
2083,19,1,465436
2083,20,1,470943
2083,21,1,476716
2083,22,1,483684
2083,23,1,491390
2083,24,1,498954
2083,25,1,504769
2083,26,1,508938
2083,27,1,512844
2083,28,1,516466
2083,29,1,519805
2083,30,1,522109
2083,31,1,523355
2083,32,1,524258
2083,33,1,524832
2083,34,1,525129
2083,35,1,524722
2083,36,1,523576
2083,37,1,522092
2083,38,1,520216
2083,39,1,517951
2083,40,1,514979
2083,41,1,511338
2083,42,1,507491
2083,43,1,503534
2083,44,1,499560
2083,45,1,496044
2083,46,1,493086
2083,47,1,490444
2083,48,1,488216
2083,49,1,486432
2083,50,1,485024
2083,51,1,483991
2083,52,1,483294
2083,53,1,482847
2083,54,1,482616
2083,55,1,482429
2083,56,1,482186
2083,57,1,481947
2083,58,1,481576
2083,59,1,481072
2083,60,1,480436
2083,61,1,479571
2083,62,1,478415
2083,63,1,477003
2083,64,1,475097
2083,65,1,472526
2083,66,1,469308
2083,67,1,465460
2083,68,1,461047
2083,69,1,456205
2083,70,1,448737
2083,71,1,453514
2083,72,1,443937
2083,73,1,431760
2083,74,1,422894
2083,75,1,420555
2083,76,1,402967
2083,77,1,388790
2083,78,1,369295
2083,79,1,356654
2083,80,1,340580
2083,81,1,327528
2083,82,1,324780
2083,83,1,322844
2083,84,1,319913
2083,85,1,311510
2083,86,1,305415
2083,87,1,292066
2083,88,1,275843
2083,89,1,267217
2083,90+,1,2014277
2083,0,2,442739
2083,1,2,443044
2083,2,2,443293
2083,3,2,443326
2083,4,2,443141
2083,5,2,442802
2083,6,2,442320
2083,7,2,441689
2083,8,2,440935
2083,9,2,440086
2083,10,2,439073
2083,11,2,437932
2083,12,2,436757
2083,13,2,435566
2083,14,2,434394
2083,15,2,433839
2083,16,2,433996
2083,17,2,434628
2083,18,2,436851
2083,19,2,442046
2083,20,2,448046
2083,21,2,453675
2083,22,2,460518
2083,23,2,467502
2083,24,2,473574
2083,25,2,477702
2083,26,2,480148
2083,27,2,482384
2083,28,2,484443
2083,29,2,486267
2083,30,2,487698
2083,31,2,488763
2083,32,2,489609
2083,33,2,490179
2083,34,2,490425
2083,35,2,490104
2083,36,2,489229
2083,37,2,488027
2083,38,2,486487
2083,39,2,484611
2083,40,2,482332
2083,41,2,479670
2083,42,2,476788
2083,43,2,473765
2083,44,2,470679
2083,45,2,467708
2083,46,2,464942
2083,47,2,462466
2083,48,2,460395
2083,49,2,458755
2083,50,2,457586
2083,51,2,456908
2083,52,2,456582
2083,53,2,456507
2083,54,2,456653
2083,55,2,456937
2083,56,2,457240
2083,57,2,457552
2083,58,2,457800
2083,59,2,457996
2083,60,2,458025
2083,61,2,457832
2083,62,2,457433
2083,63,2,456797
2083,64,2,455724
2083,65,2,454092
2083,66,2,451876
2083,67,2,449095
2083,68,2,445876
2083,69,2,442349
2083,70,2,436281
2083,71,2,441929
2083,72,2,434497
2083,73,2,425251
2083,74,2,418116
2083,75,2,416839
2083,76,2,400511
2083,77,2,389492
2083,78,2,371437
2083,79,2,360308
2083,80,2,345533
2083,81,2,334885
2083,82,2,336324
2083,83,2,335036
2083,84,2,335736
2083,85,2,330181
2083,86,2,327154
2083,87,2,313006
2083,88,2,301556
2083,89,2,296666
2083,90+,2,2610710
2084,0,1,465225
2084,1,1,465729
2084,2,1,466203
2084,3,1,466485
2084,4,1,466569
2084,5,1,466410
2084,6,1,466030
2084,7,1,465468
2084,8,1,464739
2084,9,1,463878
2084,10,1,462971
2084,11,1,462019
2084,12,1,460999
2084,13,1,459946
2084,14,1,458932
2084,15,1,458614
2084,16,1,459094
2084,17,1,459986
2084,18,1,462094
2084,19,1,466419
2084,20,1,471759
2084,21,1,477360
2084,22,1,484154
2084,23,1,491697
2084,24,1,499106
2084,25,1,504799
2084,26,1,508878
2084,27,1,512703
2084,28,1,516288
2084,29,1,519615
2084,30,1,521947
2084,31,1,523259
2084,32,1,524275
2084,33,1,524992
2084,34,1,525476
2084,35,1,525301
2084,36,1,524433
2084,37,1,523281
2084,38,1,521765
2084,39,1,519845
2084,40,1,517241
2084,41,1,513953
2084,42,1,510352
2084,43,1,506548
2084,44,1,502636
2084,45,1,499039
2084,46,1,495873
2084,47,1,492906
2084,48,1,490241
2084,49,1,487982
2084,50,1,486072
2084,51,1,484535
2084,52,1,483430
2084,53,1,482673
2084,54,1,482159
2084,55,1,481731
2084,56,1,481358
2084,57,1,481040
2084,58,1,480683
2084,59,1,480188
2084,60,1,479655
2084,61,1,478965
2084,62,1,477975
2084,63,1,476703
2084,64,1,475138
2084,65,1,473039
2084,66,1,470291
2084,67,1,466899
2084,68,1,462795
2084,69,1,458101
2084,70,1,452998
2084,71,1,445282
2084,72,1,449692
2084,73,1,439838
2084,74,1,427403
2084,75,1,418188
2084,76,1,415374
2084,77,1,397467
2084,78,1,382916
2084,79,1,363116
2084,80,1,350033
2084,81,1,333564
2084,82,1,320029
2084,83,1,316497
2084,84,1,313663
2084,85,1,309783
2084,86,1,300520
2084,87,1,293405
2084,88,1,279296
2084,89,1,262467
2084,90+,1,2057402
2084,0,2,443115
2084,1,2,443488
2084,2,2,443833
2084,3,2,443972
2084,4,2,443908
2084,5,2,443701
2084,6,2,443349
2084,7,2,442853
2084,8,2,442221
2084,9,2,441469
2084,10,2,440553
2084,11,2,439462
2084,12,2,438321
2084,13,2,437124
2084,14,2,435918
2084,15,2,435292
2084,16,2,435352
2084,17,2,435863
2084,18,2,437953
2084,19,2,442984
2084,20,2,448819
2084,21,2,454279
2084,22,2,460962
2084,23,2,467791
2084,24,2,473720
2084,25,2,477718
2084,26,2,480081
2084,27,2,482244
2084,28,2,484256
2084,29,2,486081
2084,30,2,487530
2084,31,2,488664
2084,32,2,489613
2084,33,2,490324
2084,34,2,490737
2084,35,2,490642
2084,36,2,490034
2084,37,2,489141
2084,38,2,487945
2084,39,2,486407
2084,40,2,484473
2084,41,2,482147
2084,42,2,479498
2084,43,2,476621
2084,44,2,473584
2084,45,2,470538
2084,46,2,467583
2084,47,2,464791
2084,48,2,462294
2084,49,2,460191
2084,50,2,458554
2084,51,2,457379
2084,52,2,456663
2084,53,2,456283
2084,54,2,456159
2084,55,2,456214
2084,56,2,456378
2084,57,2,456612
2084,58,2,456871
2084,59,2,457059
2084,60,2,457181
2084,61,2,457159
2084,62,2,456909
2084,63,2,456415
2084,64,2,455646
2084,65,2,454465
2084,66,2,452713
2084,67,2,450365
2084,68,2,447437
2084,69,2,444021
2084,70,2,440297
2084,71,2,434055
2084,72,2,439435
2084,73,2,431784
2084,74,2,422339
2084,75,2,414936
2084,76,2,413302
2084,77,2,396723
2084,78,2,385377
2084,79,2,367031
2084,80,2,355508
2084,81,2,340377
2084,82,2,329269
2084,83,2,329994
2084,84,2,327962
2084,85,2,327759
2084,86,2,321353
2084,87,2,317320
2084,88,2,302429
2084,89,2,290112
2084,90+,2,2646306
2085,0,1,465564
2085,1,1,466129
2085,2,1,466673
2085,3,1,467054
2085,4,1,467246
2085,5,1,467219
2085,6,1,466973
2085,7,1,466553
2085,8,1,465965
2085,9,1,465231
2085,10,1,464427
2085,11,1,463578
2085,12,1,462604
2085,13,1,461587
2085,14,1,460570
2085,15,1,460212
2085,16,1,460623
2085,17,1,461416
2085,18,1,463397
2085,19,1,467578
2085,20,1,472742
2085,21,1,478178
2085,22,1,484800
2085,23,1,492167
2085,24,1,499414
2085,25,1,504952
2085,26,1,508909
2085,27,1,512645
2085,28,1,516148
2085,29,1,519439
2085,30,1,521759
2085,31,1,523099
2085,32,1,524181
2085,33,1,525011
2085,34,1,525639
2085,35,1,525650
2085,36,1,525014
2085,37,1,524141
2085,38,1,522958
2085,39,1,521397
2085,40,1,519138
2085,41,1,516218
2085,42,1,512971
2085,43,1,509412
2085,44,1,505653
2085,45,1,502118
2085,46,1,498870
2085,47,1,495695
2085,48,1,492706
2085,49,1,490009
2085,50,1,487626
2085,51,1,485589
2085,52,1,483981
2085,53,1,482817
2085,54,1,481994
2085,55,1,481286
2085,56,1,480672
2085,57,1,480226
2085,58,1,479792
2085,59,1,479312
2085,60,1,478789
2085,61,1,478204
2085,62,1,477390
2085,63,1,476285
2085,64,1,474862
2085,65,1,473104
2085,66,1,470828
2085,67,1,467906
2085,68,1,464257
2085,69,1,459873
2085,70,1,454920
2085,71,1,449553
2085,72,1,441575
2085,73,1,445592
2085,74,1,435450
2085,75,1,422707
2085,76,1,413097
2085,77,1,409771
2085,78,1,391533
2085,79,1,376589
2085,80,1,356455
2085,81,1,342906
2085,82,1,326018
2085,83,1,311966
2085,84,1,307605
2085,85,1,303850
2085,86,1,298984
2085,87,1,288843
2085,88,1,280726
2085,89,1,265911
2085,90+,1,2092981
2085,0,2,443436
2085,1,2,443867
2085,2,2,444277
2085,3,2,444512
2085,4,2,444554
2085,5,2,444470
2085,6,2,444248
2085,7,2,443882
2085,8,2,443385
2085,9,2,442755
2085,10,2,441936
2085,11,2,440942
2085,12,2,439851
2085,13,2,438688
2085,14,2,437476
2085,15,2,436816
2085,16,2,436805
2085,17,2,437219
2085,18,2,439188
2085,19,2,444086
2085,20,2,449758
2085,21,2,455052
2085,22,2,461567
2085,23,2,468235
2085,24,2,474009
2085,25,2,477864
2085,26,2,480098
2085,27,2,482177
2085,28,2,484117
2085,29,2,485896
2085,30,2,487345
2085,31,2,488496
2085,32,2,489515
2085,33,2,490329
2085,34,2,490884
2085,35,2,490955
2085,36,2,490573
2085,37,2,489947
2085,38,2,489060
2085,39,2,487868
2085,40,2,486272
2085,41,2,484289
2085,42,2,481977
2085,43,2,479334
2085,44,2,476441
2085,45,2,473444
2085,46,2,470414
2085,47,2,467434
2085,48,2,464621
2085,49,2,462092
2085,50,2,459992
2085,51,2,458351
2085,52,2,457139
2085,53,2,456369
2085,54,2,455942
2085,55,2,455727
2085,56,2,455664
2085,57,2,455759
2085,58,2,455941
2085,59,2,456140
2085,60,2,456257
2085,61,2,456328
2085,62,2,456249
2085,63,2,455905
2085,64,2,455280
2085,65,2,454402
2085,66,2,453104
2085,67,2,451217
2085,68,2,448722
2085,69,2,445599
2085,70,2,441988
2085,71,2,438079
2085,72,2,431636
2085,73,2,436727
2085,74,2,428861
2085,75,2,419167
2085,76,2,411458
2085,77,2,409437
2085,78,2,392582
2085,79,2,380861
2085,80,2,362200
2085,81,2,350267
2085,82,2,334738
2085,83,2,323146
2085,84,2,323109
2085,85,2,320262
2085,86,2,319101
2085,87,2,311807
2085,88,2,306723
2085,89,2,291089
2085,90+,2,2673606
2086,0,1,465878
2086,1,1,466469
2086,2,1,467074
2086,3,1,467524
2086,4,1,467815
2086,5,1,467896
2086,6,1,467782
2086,7,1,467496
2086,8,1,467050
2086,9,1,466458
2086,10,1,465780
2086,11,1,465035
2086,12,1,464163
2086,13,1,463192
2086,14,1,462211
2086,15,1,461850
2086,16,1,462222
2086,17,1,462945
2086,18,1,464828
2086,19,1,468882
2086,20,1,473902
2086,21,1,479163
2086,22,1,485619
2086,23,1,492814
2086,24,1,499885
2086,25,1,505260
2086,26,1,509062
2086,27,1,512677
2086,28,1,516091
2086,29,1,519300
2086,30,1,521584
2086,31,1,522913
2086,32,1,524023
2086,33,1,524919
2086,34,1,525661
2086,35,1,525816
2086,36,1,525367
2086,37,1,524725
2086,38,1,523821
2086,39,1,522592
2086,40,1,520694
2086,41,1,518118
2086,42,1,515238
2086,43,1,512034
2086,44,1,508520
2086,45,1,505137
2086,46,1,501951
2086,47,1,498694
2086,48,1,495498
2086,49,1,492479
2086,50,1,489656
2086,51,1,487147
2086,52,1,485042
2086,53,1,483375
2086,54,1,482148
2086,55,1,481131
2086,56,1,480239
2086,57,1,479553
2086,58,1,478994
2086,59,1,478438
2086,60,1,477931
2086,61,1,477356
2086,62,1,476651
